,Unnamed: 0,date,prcp,tmax,tmin,vp,srad,runoff
3391,3391,1989-04-17,5.318115496797743,9.488713722680044,-1.069372939106727,567.9939985668219,390.2799623790756,7.464
3392,3392,1989-04-18,0.0,17.622938406933,-1.991877491266571,528.6384360444285,654.633823002508,6.944
3393,3393,1989-04-19,0.0,17.499137853815835,1.218118960777947,667.5883195987101,619.986653529201,7.672
3394,3394,1989-04-20,0.0,20.346224471515587,0.1979254651180692,620.284217126478,652.1487817986384,9.52
3395,3395,1989-04-21,5.565718352517019,15.206384640361875,0.7260946002496865,644.7475815120029,466.4901916875672,10.88
3396,3396,1989-04-22,5.93577150886779,7.108813765227517,-0.4062880512976979,597.2521497671086,282.86102651379434,11.6
3397,3397,1989-04-23,0.5035972909575421,9.816667972948764,-2.1172805725994266,527.5564313865998,530.6335542816195,9.76
3398,3398,1989-04-24,0.3071121549315881,7.692335576406306,-1.7609101380553565,537.6948226442136,442.54205481906126,8.24
3399,3399,1989-04-25,0.0077857397141656,10.866277767825151,-1.4806485970530276,549.326495879613,546.6586796847008,7.192
3400,3400,1989-04-26,3.060021679617521,11.118717249641705,-2.3909782210117343,514.7671981368685,465.9490326048011,6.6
3401,3401,1989-04-27,2.125438945774364,6.012135827212469,-1.4851951585453242,551.3045503403798,333.18371551415265,6.256
3402,3402,1989-04-28,0.0,6.0575132680938735,-1.7919239575868864,540.2004657828735,386.1022035112863,5.752
3403,3403,1989-04-29,0.0,12.794876388391256,-4.774657940702257,433.14551236116085,645.9048728054461,5.368
3404,3404,1989-04-30,0.0,16.7375072778574,-2.067123013984683,526.8100143317807,649.0439358652812,5.432
3405,3405,1989-05-01,3.811809653238088,13.49775646049803,-0.379326388811134,594.8278394840559,447.2649587961304,5.696
3406,3406,1989-05-02,7.90292317941598,7.111708812925475,1.4926442905208706,681.2114385524901,193.99901469007523,6.2
3407,3407,1989-05-03,0.5323504260345754,10.915152779021856,1.660799010771229,693.3591902543891,405.1189537800072,6.688
3408,3408,1989-05-04,0.0,14.940789031709064,1.2375671977169922,670.5946793264063,558.5932013615192,7.168
3409,3409,1989-05-05,0.4069832091432282,19.119544406126835,0.4688390925211618,633.3829720530276,619.1312253672519,7.84
3410,3410,1989-05-06,2.166800443949301,21.851629680222143,2.6248799853323184,738.316911501254,577.717305625224,8.88
3411,3411,1989-05-07,7.814062639958796,14.7848777319957,4.883518592126478,870.3076854174132,314.926504836976,11.84
3412,3412,1989-05-08,0.8798208807327123,15.945782761554998,3.2934502082586885,780.6951809387316,503.77991759226086,13.28
3413,3413,1989-05-09,2.3574596638749554,21.49914205257972,2.256517531238804,721.8026692941598,537.8256001433178,12.88
3414,3414,1989-05-10,5.083715304214439,11.742708146721606,1.337026117011152,675.7609279828018,346.8341768183447,13.6
3415,3415,1989-05-11,1.2208491195192137,6.263289087692583,-0.9997169333348264,577.8249283410963,331.2182013615192,12.48
3416,3416,1989-05-12,0.0,9.640204423817629,-4.115406524319241,452.29250268720887,571.0373969903261,10.08
3417,3417,1989-05-13,0.0,8.485454082318165,-0.5967287605528933,585.2238445001791,409.7435506986743,8.48
3418,3418,1989-05-14,0.0,13.894121170727338,0.304987449194957,627.0320225725546,571.2852024364028,7.544
3419,3419,1989-05-15,0.0,16.384312858294518,0.3037334402501903,625.8608025797205,614.9238624149051,7.304
3420,3420,1989-05-16,2.332773381516481,11.464181744894304,1.1871802816250896,668.1155051952705,386.3370655678968,7.624
3421,3421,1989-05-17,12.700434991938373,16.09704463006091,1.4457433981435863,681.2115729129345,451.00824077391616,7.592
3422,3422,1989-05-18,9.415686721829092,4.227058653932282,-2.193396813977965,522.9327302042278,243.2812611967037,8.8
3423,3423,1989-05-19,4.087495941194912,4.831745034261913,-3.1815979375671803,488.0041651737728,306.1451764600501,7.36
3424,3424,1989-05-20,0.0,13.651558581153708,-3.8752526256270152,462.2189627373701,657.5365012540308,6.384
3425,3425,1989-05-21,0.0,13.241332351755643,-0.6329057912850456,584.4968649229667,590.3052221426012,6.04
3426,3426,1989-05-22,0.0320064472238123,18.48050094052311,0.9735937989855786,656.2720351128628,637.6674579003941,5.752
3427,3427,1989-05-23,12.127925138839126,10.33646374507345,-1.6766391974202794,552.5472948763884,402.87365639555713,6.312
3428,3428,1989-05-24,10.29558597948764,4.669419422921892,-2.270236642332497,521.2637943389466,263.5768989609459,5.992
3429,3429,1989-05-25,6.795020545951272,7.941225703152992,-0.5387244557702212,590.095306341813,312.05999193837334,5.6
3430,3430,1989-05-26,0.0,13.02623807551057,-1.57751338006091,546.5498029380151,604.490236474382,5.256
3431,3431,1989-05-27,11.986947442672877,14.908627899946255,1.444901371036367,678.8412755284844,447.3609817269796,5.096
3432,3432,1989-05-28,11.828376925833036,5.658706626769079,0.7532282371069957,648.5328287352204,178.96132658545324,6.192
3433,3433,1989-05-29,6.657764354174131,8.922171712647797,0.1158831933628739,620.2775886778933,323.7738937656754,6.072
3434,3434,1989-05-30,0.0,13.632679539143677,-0.4916947575633733,591.8032067359369,599.7040487280544,5.704
3435,3435,1989-05-31,0.4577534811251567,13.993241389734862,1.3120244025158994,675.3660426370476,553.1217305625224,5.632
3436,3436,1989-06-01,0.9950197411881944,18.68038729398065,2.96032588006091,758.1913292726621,571.1232533142243,5.832
3437,3437,1989-06-02,5.734421186402723,14.230530331870298,4.885954574973128,868.7160515944106,367.073204048728,7.264
3438,3438,1989-06-03,0.0,15.20756729218918,4.942203665240953,874.412217843067,471.98132389824434,7.968
3439,3439,1989-06-04,0.0,21.10335957094232,3.240616462513436,774.259584378359,637.8074166965246,8.4
3440,3440,1989-06-05,0.0,23.414893855249016,4.589039686716231,847.87594052311,642.7535829451809,9.12
3441,3441,1989-06-06,0.0,22.16684068210319,6.129694917816195,945.8024005732713,599.7450734503763,9.84
3442,3442,1989-06-07,0.0,23.90234794876388,4.658362328130599,849.0429953421713,638.604890720172,10.0
3443,3443,1989-06-08,0.0,24.36293555177356,5.093221305647617,869.1610533858832,636.240236474382,9.52
3444,3444,1989-06-09,0.1659297690259987,21.41066010166607,5.345041119894304,892.782694374776,583.9364027230383,9.28
3445,3445,1989-06-10,2.989125901334647,14.942773647438194,4.110172065343963,825.8223754926549,402.662038695808,8.88
3446,3446,1989-06-11,0.0,21.33430698002508,3.344270646721605,779.4845933357219,618.9056789681118,8.0
3447,3447,1989-06-12,0.0,23.533550922608384,5.722353939000358,913.3103726262988,602.7587782156933,7.432
3448,3448,1989-06-13,0.2432103145084087,22.32013335274096,6.860046802221426,989.8457542099604,557.2256359727696,7.224
3449,3449,1989-06-14,1.583457430132569,19.411581030544607,9.223941071748476,1167.0816911501254,394.61595306341815,6.984
3450,3450,1989-06-15,21.12758923772841,16.906776245073452,7.869139925206019,1070.973307058402,300.396990326048,7.264
3451,3451,1989-06-16,2.505256152588678,13.162934432103189,3.089272718111788,774.6236116087424,391.7457900394124,8.56
3452,3452,1989-06-17,1.58060909368282,14.857789266839845,1.354571789065299,676.9541830884988,472.5346649946256,6.584
3453,3453,1989-06-18,0.1433178072375492,21.448856256718024,2.96704390227517,745.6781171623074,604.8762988176281,5.528
3454,3454,1989-06-19,4.836858078981548,14.334403551594413,2.13697592428789,721.0315299175923,446.65693299892513,5.12
3455,3455,1989-06-20,12.060799500627017,6.456012349964171,0.5787531525718829,640.7278753135078,197.81382121103547,4.976
3456,3456,1989-06-21,0.0,14.4630424802938,1.6374811755419203,690.5721963453959,519.1082497312791,4.656
3457,3457,1989-06-22,1.9506412562141704,14.254864967753493,3.052250117565389,763.7764242207094,441.480831243282,4.136
3458,3458,1989-06-23,0.0,18.004124585721964,3.7297885502508064,798.9724113221067,539.1552310999642,3.832
3459,3459,1989-06-24,0.0,21.40553341096381,3.237764102248298,758.0122715872448,601.228188821211,3.616
3460,3460,1989-06-25,3.292952654738445,18.78114363131494,4.847158696479756,864.7029738445002,461.8336617699749,3.504
3461,3461,1989-06-26,0.0,23.064890496237908,4.0572522449390895,791.4884450017914,603.827257255464,3.416
3462,3462,1989-06-27,0.0,20.634984660515943,3.477506172182909,761.8874955213186,575.0738982443569,3.304
3463,3463,1989-06-28,0.0,23.93328444106055,5.554611222456109,867.4032604801147,577.4631404514511,3.08
3464,3464,1989-06-29,0.0,26.56979465245432,6.34107818658187,896.6089215335005,593.1246864922966,2.936
3465,3465,1989-06-30,0.0,21.028442426549624,5.628051101755643,889.8428878538158,526.6433178072375,2.8
3466,3466,1989-07-01,0.0076531711251707,16.31585901110713,3.715485461080258,792.2857398781798,465.8726262988176,2.664
3467,3467,1989-07-02,0.0,21.749854442852023,3.510118321166249,737.621999283411,572.9587065567897,2.464
3468,3468,1989-07-03,0.0,26.12958784933716,6.326485382703332,860.2647796488714,578.5958437835901,2.272
3469,3469,1989-07-04,0.0,23.583437835901112,6.6751164457183805,898.2540308133285,534.9720530275887,2.144
3470,3470,1989-07-05,0.0,23.99610914546757,5.952959848620566,827.7495521318524,555.1884629165173,2.016
3471,3471,1989-07-06,0.0,28.19117251881046,7.160788163964529,859.5209602293085,584.238892869939,1.88
3472,3472,1989-07-07,0.0,29.098239878179864,6.750852349068435,823.668040128986,594.3695807954139,1.752
3473,3473,1989-07-08,0.0,20.801468447689,6.091096381225367,887.8423504120387,486.5743461125045,1.64
3474,3474,1989-07-09,0.0,22.00860606637406,5.292235715805267,816.717305625224,528.0444285202436,1.536
3475,3475,1989-07-10,0.0,21.54474062835901,5.819404867207094,864.5180042995343,504.9841902543891,1.456
3476,3476,1989-07-11,0.0,26.47497536725188,5.6399105103457545,791.5847366535291,575.076316732354,1.392
3477,3477,1989-07-12,5.725635972769616,23.07174987683626,9.267430468470083,1162.810283052669,336.37741848799715,1.312
3478,3478,1989-07-13,0.0,24.230366580078822,9.839749277812611,1169.2801863131494,459.1887764242207,1.312
3479,3479,1989-07-14,0.2157183831330056,28.85580045234683,9.132053223530992,1035.9581691150129,537.4516302400573,1.304
3480,3480,1989-07-15,4.762350663964529,26.621657783948404,9.056431386599783,1116.744536008599,413.1316732353995,1.216
3481,3481,1989-07-16,6.527438222187388,18.183536366893588,7.325593145378001,1031.9759942672877,281.25824077391616,1.192
3482,3482,1989-07-17,0.8528698901043533,18.74636247088857,7.509512999372984,1043.2058402006448,352.1979353278395,1.224
3483,3483,1989-07-18,0.0,27.327285247223216,6.92230397371014,886.547384450018,548.5607309208169,1.2
3484,3484,1989-07-19,0.2469759933925452,30.426787553744177,9.801519532649587,1067.725188104622,524.1773557864565,1.08
3485,3485,1989-07-20,0.0,29.51278383643855,11.309652538292726,1219.2790218559655,495.47617341454674,1.008
3486,3486,1989-07-21,0.0,23.48534351486922,9.140226117431029,1113.245073450376,431.44034396273736,0.952
3487,3487,1989-07-22,0.0,26.495272191866714,5.237993634673952,775.9055893944823,541.9401648154783,0.896
3488,3488,1989-07-23,0.0,27.97925810641347,9.646242246282696,1083.0237370118236,486.33397527767823,0.856
3489,3489,1989-07-24,0.0,28.0464915128986,9.310523082004655,1053.0218559656037,491.758643855249,0.808
3490,3490,1989-07-25,0.0,28.46007815299176,8.751536747581511,1006.561089215335,502.2053027588678,0.7784
3491,3491,1989-07-26,2.55099608675206,28.845689828914367,10.120347069822644,1181.7315478323185,415.2499552131852,0.7432
3492,3492,1989-07-27,3.666897365415622,27.12787755284844,9.028849706646364,1114.980472948764,405.4505553565031,0.7296
3493,3493,1989-07-28,0.0,26.93977293084916,7.645625027991759,959.267646005016,494.3951540666428,0.7496
3494,3494,1989-07-29,0.0,29.30918577570764,10.162084882210678,1133.3477248298102,482.9772035112863,0.7216
3495,3495,1989-07-30,0.0,28.845216768183448,10.34736653529201,1157.9226083840915,469.7585990684343,0.668
3496,3496,1989-07-31,0.0783196083323069,29.472288158366176,9.734880251254031,1092.0146900752418,482.1294338946614,0.6352
3497,3497,1989-08-01,0.0,22.06274632748119,7.851869709557506,1043.053206735937,399.5571031888212,0.608
3498,3498,1989-08-02,0.0,16.610053800161232,4.841038998118954,864.1213722680043,346.7826271945539,0.584
3499,3499,1989-08-03,0.0,18.16121853726263,4.356746573808671,827.1808491580078,398.35609996417054,0.5736
3500,3500,1989-08-04,0.0,21.3973234279828,3.9708241893586527,769.0493550698674,463.020109279828,0.5656
3501,3501,1989-08-05,0.0,25.15371394661412,5.585120140630599,824.5761375850949,488.5776155499821,0.5472
3502,3502,1989-08-06,0.0,28.345628247044072,8.259666954048727,957.446255822286,487.5859906843425,0.528
3503,3503,1989-08-07,0.0,29.511359055893944,9.876935630150484,1073.5870655678968,472.8937208885704,0.5064
3504,3504,1989-08-08,7.294033836438553,26.75422675564314,10.357416276648154,1244.362414905052,316.3000716589036,0.4888
3505,3505,1989-08-09,0.9827911912732892,22.80587994894303,9.977510021049802,1212.895288427087,337.74549892511646,0.5736
3506,3506,1989-08-10,5.362296639869222,24.29129904156217,7.752228843828377,1047.8843604442852,336.23450376209246,0.5712
3507,3507,1989-08-11,0.4431601524011331,26.81831388839126,8.481064274677536,1036.0128986026514,444.64542278753134,0.5272
3508,3508,1989-08-12,1.627341510659262,27.242750134360445,8.945750571031889,1068.0163024005733,439.3353636689359,0.5008
3509,3509,1989-08-13,2.7426476145422787,23.72483540845575,8.673697263525618,1117.8443210318885,340.62697061984954,0.488
3510,3510,1989-08-14,0.0,24.57076316732354,8.210082351755643,1054.9982981010392,421.96842529559297,0.492
3511,3511,1989-08-15,0.0,19.67125358294518,6.61344290240953,974.2281440343962,361.53708348262273,0.4752
3512,3512,1989-08-16,0.0,19.177032481637404,2.088950113086707,683.9755911859548,438.2782604801147,0.448
3513,3513,1989-08-17,0.0,21.118788628627733,3.7310821194240416,744.6039054102472,439.0637764242207,0.4304
3514,3514,1989-08-18,0.0,22.193922709154425,4.691748449256539,784.4205481906126,437.3079093514869,0.4192
3515,3515,1989-08-19,0.0117843064814218,22.236527566284487,6.114757815299176,885.318971694733,409.5776155499821,0.408
3516,3516,1989-08-20,2.7302148997335185,17.292117800519527,6.790404704854891,980.0301863131494,253.9825331422429,0.4016
3517,3517,1989-08-21,9.387409446658904,15.46542457900394,7.180945729577212,1019.391347187388,180.10211393765675,0.4064
3518,3518,1989-08-22,16.89096929863848,15.851457530902902,7.157091152364744,1020.9871013973486,195.2023468290936,0.548
3519,3519,1989-08-23,10.662812667950556,11.80946289412397,6.5789465581332855,984.623880329631,124.12647796488714,0.696
3520,3520,1989-08-24,5.133249871237908,8.558057707810821,4.747062264869222,863.7683625940523,96.8996999283411,0.6856
3521,3521,1989-08-25,2.441737952346829,11.337151642556432,3.6429486659127552,799.2319957004657,212.66651737728407,0.6264
3522,3522,1989-08-26,4.938692099046041,16.321608518452166,3.055753986026514,768.3074166965246,297.73201809387314,0.5888
3523,3523,1989-08-27,6.646338118058043,13.531809835184522,4.038566695964708,819.0085094948047,220.4978950197062,0.6064
3524,3524,1989-08-28,0.0711214618416338,17.022271643228233,3.486406501925833,769.4151737728413,391.5978591902544,0.6
3525,3525,1989-08-29,0.0,21.56166304639914,4.141300301191329,763.3929595127195,449.7308760300968,0.5544
3526,3526,1989-08-30,1.5107810260659262,18.21868561895378,5.535105864833393,896.671802221426,325.0102113937657,0.5056
3527,3527,1989-08-31,0.0852955921026849,18.57889477337872,4.892296807819778,848.0555356503046,389.0189448226442,0.4848
3528,3528,1989-09-01,3.507685137495521,22.1116283366177,3.4669186391526337,774.9029021855965,343.37105876030097,0.4744
3529,3529,1989-09-02,0.059677534058973,11.717392399677536,3.3557829574973126,780.9374776065927,260.7437746327481,0.4568
3530,3530,1989-09-03,0.0,14.867366647259049,2.8183983885144213,741.8797921891795,352.51469007524184,0.4568
3531,3531,1989-09-04,0.0,20.70310260659262,2.07419198288024,662.3182551056968,452.4275349337155,0.452
3532,3532,1989-09-05,0.0,14.968183166875672,2.0028089730383374,694.637405947689,373.59147706915087,0.4216
3533,3533,1989-09-06,0.0,16.79882882479398,0.0994303152152006,591.977248298101,432.5076137585095,0.4008
3534,3534,1989-09-07,0.0,19.54275741221784,0.7209459097741625,608.8130598351845,449.5606413471874,0.388
3535,3535,1989-09-08,0.0,16.031587300698675,1.4145252387697065,659.8754478681476,389.2002866356145,0.3776
3536,3536,1989-09-09,0.0,15.582858406485132,0.5534074018608921,623.8840469365819,402.4768004299534,0.3608
3537,3537,1989-09-10,0.0,14.226717854263704,-0.0991579969481984,596.433088498746,388.8493371551416,0.3544
3538,3538,1989-09-11,0.0,15.01343604442852,-0.5198960613495387,579.0729577212469,407.8240773916159,0.3488
3539,3539,1989-09-12,0.0,18.602573002508063,-0.971239692034665,545.1117431028305,443.15603726262987,0.3408
3540,3540,1989-09-13,0.1487997089906731,22.221462401469008,1.3345288147169474,631.7324435686133,440.5280365460408,0.3368
3541,3541,1989-09-14,0.0,23.7487487683626,2.921615901278664,662.0023289143676,436.72268004299536,0.3304
3542,3542,1989-09-15,0.0,22.35781725859907,4.280985477875314,748.6500358294518,408.9096202078108,0.3216
3543,3543,1989-09-16,0.0538588345840984,22.191694565120027,3.3326155779738444,698.7341902543891,414.0160336796847,0.312
3544,3544,1989-09-17,15.154676863131494,11.220684230562522,4.169537688104622,823.431028305267,151.9610130777499,0.3232
3545,3545,1989-09-18,4.157319984996417,7.563665156977786,2.10582249585722,720.0549982085274,147.8662329810104,0.4976
3546,3546,1989-09-19,0.0,14.81412072285919,0.3775098548487325,612.0659261913293,369.6548728054461,0.4672
3547,3547,1989-09-20,0.0,17.335908108652813,0.7443317562309656,615.0021945539233,387.1769974919384,0.4008
3548,3548,1989-09-21,0.0,19.866915979935506,1.5983948825465784,640.4716051594411,395.463543532784,0.3632
3549,3549,1989-09-22,0.0,23.445024184879973,3.912708748544429,742.4919383733429,393.8976173414547,0.3408
3550,3550,1989-09-23,0.0,23.71747357577929,5.062980758464708,815.9117699749194,376.767287710498,0.3248
3551,3551,1989-09-24,0.0,24.148518676101755,5.175879221157292,818.0682551056968,372.4137853815837,0.3152
3552,3552,1989-09-25,0.0,26.003053900931565,4.804052087065568,784.8506807595844,383.850188104622,0.3056
3553,3553,1989-09-26,0.0,23.085192919204587,5.616424024767109,868.3609817269796,345.4985668219276,0.2992
3554,3554,1989-09-27,0.0,20.89599381941956,5.282888217708707,863.8249731279111,320.72303833751346,0.2976
3555,3555,1989-09-28,0.0,23.85241065030455,6.136882501791472,904.4478681476172,340.0211617699749,0.2976
3556,3556,1989-09-29,0.0194482260047642,26.251315612683623,5.623984598934074,853.9817269795772,359.20837065567895,0.2928
3557,3557,1989-09-30,15.518435372626298,12.363268653708348,4.301615754321928,834.4129344321032,139.34149946255823,0.2872
3558,3558,1989-10-01,13.140210721963454,7.099089428072375,1.9652812961864028,715.273109996417,94.45533634897886,0.544
3559,3559,1989-10-02,0.0,5.122150089013794,-1.6185059118595486,547.4733966320315,160.51647035112862,0.556
3560,3560,1989-10-03,0.0,8.43532084154425,-1.8306234394594232,536.091365102114,233.69688283769256,0.4552
3561,3561,1989-10-04,0.0,11.26243673862415,-0.7676244863512182,579.637585094948,263.9948495163024,0.3872
3562,3562,1989-10-05,0.0,12.029235992923685,-1.448158387170817,549.9251164457183,284.42283231816555,0.3568
3563,3563,1989-10-06,0.0,14.871242106323898,0.3206986550659486,625.2745431744894,291.703847187388,0.3424
3564,3564,1989-10-07,0.0,16.17447263525618,0.2725546442877217,623.3849426728771,306.936850591186,0.332
3565,3565,1989-10-08,0.0,17.301672787531352,2.4872483540845574,730.7286814761734,286.89121282694373,0.3224
3566,3566,1989-10-09,0.0,18.061033231816552,1.3779362480685686,675.0249014690075,306.1182819777857,0.3144
3567,3567,1989-10-10,1.8069866731234323,18.327950051504835,0.6125617743136421,640.0025080616267,266.4208169115013,0.3064
3568,3568,1989-10-11,0.0,9.1164569150842,1.055976345563866,659.8724471515586,169.48981099964172,0.3016
3569,3569,1989-10-12,0.0,13.19266168040129,2.3510318812141704,727.024991042637,228.0929326406306,0.3016
3570,3570,1989-10-13,1.8342530958885703,9.841881550071658,1.3452740638156129,674.7102293084915,171.53024229666786,0.3016
3571,3571,1989-10-14,0.0,8.725625475859907,-0.6513794338946615,587.6525438910785,208.95286187746328,0.3016
3572,3572,1989-10-15,0.0,8.748312096918667,-3.5613757809700823,471.9535112862773,256.0924399856682,0.3032
3573,3573,1989-10-16,0.0,9.958391649498388,-4.09988894269527,451.407336080258,276.34884450017915,0.304
3574,3574,1989-10-17,0.0,12.77086365773916,-4.176588812253673,448.7905768541741,298.1835363668936,0.2984
3575,3575,1989-10-18,0.0,17.268257624955215,-1.7639482936223576,537.3564134718739,303.11371372268,0.2944
3576,3576,1989-10-19,0.0,15.1198495163024,0.1791221867407235,619.0555356503046,266.2796264779649,0.2904
3577,3577,1989-10-20,1.867803668599964,14.12187751925833,2.711730541528574,742.434969544966,191.54304012898604,0.2888
3578,3578,1989-10-21,8.98916159082766,9.638921001657112,2.409677590917234,727.9379254747403,111.8806207452526,0.2888
3579,3579,1989-10-22,3.3523504680222143,9.839401480204227,1.9619455532291288,708.0218559656038,134.32627194553925,0.3984
3580,3580,1989-10-23,8.036072980114655,11.32799763749552,0.8516302925418757,652.2380419204586,158.97418040128986,0.4096
3581,3581,1989-10-24,0.0,7.921139516526335,-1.111519168756718,566.0810641347188,188.87947868147617,0.396
3582,3582,1989-10-25,0.0,3.767076022818882,-1.2681977925698675,558.1284485847367,114.62797832318164,0.3904
3583,3583,1989-10-26,4.353715766078467,7.556677714080974,-1.3762988176280904,553.6893586528126,146.64985668219276,0.3792
3584,3584,1989-10-27,12.377610231547832,2.230365530387854,-2.07522750302311,529.4957900394124,76.17492610175564,0.4
3585,3585,1989-10-28,0.0,0.6850590748583617,-3.518760426930312,474.738534575421,101.62599650662844,0.44
3586,3586,1989-10-29,0.0,2.348158352181118,-6.942325779290577,367.026043532784,209.318434252956,0.3888
3587,3587,1989-10-30,5.145879753000717,3.3203726822823363,-5.670347349740236,401.1808939448226,156.77185596560372,0.3576
3588,3588,1989-10-31,0.2044715129615841,2.179616645859459,-8.00435691732354,340.42245163024006,224.64810999641705,0.3496
3589,3589,1989-11-01,0.0,4.191676720373522,-9.08958412643318,309.2933088498746,257.63780902902187,0.344
3590,3590,1989-11-02,0.4091400616658456,5.174840726890004,-7.516427663695808,347.9698136868506,246.58234055893945,0.3112
3591,3591,1989-11-03,20.01559700824077,4.020171911389287,-2.063952072509853,526.2285919025439,100.4020400394124,0.296
3592,3592,1989-11-04,22.091910941418845,4.407681778484414,-0.4190039202458796,595.0622536725189,85.39216454675743,0.7952
3593,3593,1989-11-05,12.244159519437478,1.6266284205929775,-1.053446765272304,569.2010032246507,49.84051975098531,1.176
3594,3594,1989-11-06,19.95852461035471,0.9968505771900752,-1.6415978885816016,544.6060551773558,50.17524520781082,0.872
3595,3595,1989-11-07,8.554704295055537,0.8944966101979577,-2.4787175155634182,513.7276065926192,62.805552445360085,0.7872
3596,3596,1989-11-08,11.166646139376567,2.731673270389197,-3.0132282056162665,491.8475008957363,106.31561268362594,0.692
3597,3597,1989-11-09,9.071765972097817,6.643987510077033,1.0979039770691508,661.5080616266571,99.77310999641703,0.724
3598,3598,1989-11-10,0.0,8.924829530186313,3.46702255855876,785.1898065209602,127.92272035112865,1.224
3599,3599,1989-11-11,0.395933374714484,10.819190030455037,2.9247116149005734,755.5979935506987,167.18897796488713,1.464
3600,3600,1989-11-12,13.738621349874595,6.547248689985668,-0.1286850494964282,608.7519706198495,117.0808625940523,1.44
3601,3601,1989-11-13,10.99257238668936,0.9130598701742207,-2.6397992431028303,510.3103726262988,68.73960386062343,1.592
3602,3602,1989-11-14,9.7306206052938,-1.3053600020154066,-4.256692829630957,451.687208885704,60.40169294159799,1.312
3603,3603,1989-11-15,0.1694267270215648,0.0579684622097254,-8.841662514555715,318.23495163024006,197.8382300250806,1.088
3604,3604,1989-11-16,6.528975669562881,1.1450518967216052,-4.281773445897528,445.3470978144034,104.85388301683984,0.936
3605,3605,1989-11-17,0.382898618396744,2.526961662486564,-1.6577608552042278,541.3774184879971,109.65256628448584,0.928
3606,3606,1989-11-18,0.0,5.3422681862459696,-0.9486384458415442,570.6750268720889,156.00286635614475,0.88
3607,3607,1989-11-19,0.0,8.709057853367968,-0.4257398746808939,593.4553027588678,199.5678744177714,0.84
3608,3608,1989-11-20,0.0623109954866787,10.521888156126836,0.4960946247424758,633.4600501612325,201.13324077391616,0.824
3609,3609,1989-11-21,0.1028842796180804,6.000168650349337,-2.2331136213498746,522.4819957004657,183.71771990326047,0.816
3610,3610,1989-11-22,0.0,5.878767690791831,-4.43540691620387,442.4935506986743,203.87493281977785,0.824
3611,3611,1989-11-23,8.954363635345754,3.924478583505016,-5.632106407873522,402.5395467574346,153.45769885345754,0.7904
3612,3612,1989-11-24,5.504460486832676,0.2414259929376791,-4.499197336304192,441.076316732354,95.64390003582945,0.824
3613,3613,1989-11-25,7.262644577436403,0.2876710908808447,-4.784335391660695,430.843604442852,98.93103950197062,0.816
3614,3614,1989-11-26,16.668595765406664,-1.3127158864430313,-4.700767044182193,432.43559656037263,68.56311022035113,0.7896
3615,3615,1989-11-27,0.8825797310271856,-2.4697886692157827,-8.140841936134002,340.3227561805804,142.74945136151916,0.7848
3616,3616,1989-11-28,0.0,0.0743353531720261,-10.704142500447867,272.77624507345035,206.85504747402365,0.6968
3617,3617,1989-11-29,0.0,1.188523798593694,-9.961823439179506,287.2839036187746,206.33865549982085,0.5568
3618,3618,1989-11-30,0.0,1.5958939938082228,-9.529258386331064,297.348307058402,204.2159620207811,0.5576
3619,3619,1989-12-01,0.1406413576842977,1.969419527890989,-9.651755223262272,294.7365191687568,203.9077839484056,0.5544
3620,3620,1989-12-02,0.0,4.365714783567718,-6.420100322465066,379.37634360444287,199.0474068434253,0.5632
3621,3621,1989-12-03,8.055976520512361,3.1006951053609817,-3.7438907985489074,463.8730741669653,120.9641705481906,0.5824
3622,3622,1989-12-04,26.59007188283769,4.226682164770692,-0.1726047976475725,603.3341544249373,78.18953220171981,0.928
3623,3623,1989-12-05,5.191261392646005,3.807968484078288,-0.6851415193367073,582.8980652096022,79.68575331422429,2.856
3624,3624,1989-12-06,8.109695505643138,0.9469903435428608,-5.580311856189538,413.2842619132927,111.54872805446075,2.52
3625,3625,1989-12-07,2.558072403484414,0.6046721220272752,-7.467674416651738,353.6705481906127,142.30519974919383,1.912
3626,3626,1989-12-08,20.24051219321032,1.838720930558044,-4.456166304639914,439.831959871014,105.53712826943747,1.648
3627,3627,1989-12-09,9.75170609772483,-1.2389967893452167,-4.972920072330706,425.8969007524185,69.05042995342171,1.592
3628,3628,1989-12-10,2.199552026883285,-4.1600537301818346,-12.18807942941598,255.6765944106056,151.3439963274812,1.416
3629,3629,1989-12-11,1.998505939851308,-6.474446323002508,-16.449863960050163,175.2731771766392,160.90128986026514,1.176
3630,3630,1989-12-12,1.573278576786994,-4.117269725792727,-9.748226722053028,292.48611608742385,110.47796488713723,1.064
3631,3631,1989-12-13,0.9935506986743102,-2.8988391817448944,-6.037105176236116,389.6915979935507,70.6367621372268,1.136
3632,3632,1989-12-14,0.0,-0.1881189459073249,-4.395757988848083,441.87258151200285,98.37588453959154,1.088
3633,3633,1989-12-15,0.0,0.916918621657784,-6.476825622536725,381.2722142601218,157.1027857398782,1.032
3634,3634,1989-12-16,1.040462175435552,-2.0148335330078826,-7.900999445763167,343.6975770333214,125.20557147975636,0.952
3635,3635,1989-12-17,2.8860549954093515,-4.244131177781261,-11.935908668487995,258.06615012540306,133.5486720709423,0.904
3636,3636,1989-12-18,3.2928557332721247,-6.735918745521318,-12.952475591185957,233.13971246864924,112.89786366893588,0.84
3637,3637,1989-12-19,6.672952682730204,-3.293697585430849,-9.111834775841992,308.1032336080258,102.68780231099964,0.792
